"bref_id_mlb","lon","lat"
"queenbi01",-81.1873005,35.262082
"queenme01",-79.9700508,40.0106294
"quellge01",-120.6954985,39.7607303
"quickha01",-85.1646726,34.257038
"quilifr01",-87.6297982,41.8781136
"quinnfr02",-72.589811,42.1014831
"quinnwi01",-86.80249,33.5206608
"quirkar01",-71.4128343,41.8239891
"rabbijo01",-94.689127,37.4556049
"rabech01",-96.7377716,32.3781983
"rachust01",-81.7820775,40.9781103
"racklma01",-82.9532036,34.6856555
"radatdi01",-83.0457538,42.331427
"radclri01",-95.8991586,34.7206515
"raderdr01",-76.8077338,42.0897965
"radtkja01",-104.990251,39.7392358
"raethha01",-88.9117742,43.0813888
"raffeke01",-76.727745,39.9625984
"raglafr01",-89.6314736,34.1514989
"rainela01",-81.8191658,38.3793695
"rakowed01",-79.9958864,40.4406248
"ramazbo01",-77.1945247,41.2033216
"rambepe01",-81.6943605,41.49932
"rambope01",-75.1969346,39.8422093
"ramosch01",-63.1914317,9.7333906
"ramospe01",-83.6880257,22.4133651
"ramsdwi01",-95.4669245,38.4805696
"ramsebi01",-89.969532,35.7050778
"randdi01",-118.2120161,33.954737
"ranewme01",-84.155741,31.5785074
"raneyri01",-83.0457538,42.331427
"rappea01",-84.117745,42.9819728
"raschvi01",-72.6203675,42.1070383
"raydocu01",-88.9936873,40.4842027
"raymocl01",-70.889629,46.921393
"rebelar01",-84.5120196,39.1031182
"rederjo01",22.5684463,51.2464536
"redfebu01",-82.5514869,35.5950581
"redmoja01",-111.3873431,33.0314508
"reedbi01",-88.6089917,44.7822064
"reedebi01",-95.482174,33.238724
"reedho01",-96.7969879,32.7766642
"reedja01",-90.4967573,33.0965153
"reeseji01",-74.0059413,40.7127837
"reesepe01",-86.1794144,37.9292349
"reesera01",-88.7033859,34.2576066
"reevebo01",-85.3097442,35.073567
"regalru01",-118.2436849,34.0522342
"reganph01",-85.696406,42.4605904
"reibefr01",-82.445154,38.4192496
"reichhe01",-118.1870156,33.9775142
"reidea01",-86.7566669,33.974444
"reinhar02",-83.0457538,42.331427
"reisbo01",-73.9036487,40.7512123
"reisepe01",-90.1994042,38.6270025
"reissal01",-74.2107006,40.6639916
"reisto01",-84.4957757,39.091449
"renfrma01",-87.2638628,30.9732384
"renifha01",-80.8184166,41.2375569
"reninji01",-88.3200715,41.7605849
"rennabi01",-119.6456844,36.3274502
"rensato01",-75.8418618,41.2600813
"repasbo01",-75.7981902,41.3305113
"repulri01",-94.1661011,45.5919097
"rescixa01",-74.0059413,40.7127837
"restedi01",-90.1994042,38.6270025
"retzeke01",-90.0976069,38.861159
"reyesna01",-75.8301537,20.01693
"reynoal01",-97.6322639,35.5186678
"reynoca01",-95.6746828,32.1168234
"reynoda01",-81.0473008,35.8634665
"rhawnbo01",-76.45967,40.9520312
"rhemfl01",-79.4411685,33.5929449
"rhielbi01",-80.6495194,41.0997803
"rhodedu01",-86.0038841,32.2652564
"rhodego01",-111.8910474,40.7607793
"ricede01",-82.9976742,38.7317431
"riceha01",-89.8443342,38.5512566
"riceha02",-80.4549026,38.5976262
"ricele01",-103.7651984,44.3522065
"richabo01",-80.3414693,33.9204354
"richadu01",-84.8516283,40.0661581
"richafr01",-80.8184166,41.2375569
"richago01",-84.7332527,31.1712935
"richake01",-86.4516557,38.6617205
"richano01",-85.3096801,35.0456297
"richapa01",-96.8483311,32.3865312
"richepe01",-73.7048532,40.7237133
"richmbe01",-80.6481377,39.8334111
"richmdo01",-76.7952063,41.9518716
"richtal01",-76.2858726,36.8507689
"richwo01",-81.6848188,35.7454071
"rickeda01",-75.6496302,40.2453741
"rickedi01",-75.6496302,40.2453741
"rickema01",-122.7567994,47.208985
"riddlel01",-84.9877094,32.4609764
"riddljo02",-81.8806562,34.4726276
"ridzist01",-73.8987469,40.9312099
"riebeha01",-81.6943605,41.49932
"riggsle01",-79.2669619,36.0959715
"rignebi01",-122.2416355,37.7652065
"rignejo01",-87.7845025,41.8850317
"rikarcu01",-89.5192484,34.3664951
"rileyle01",-96.7047431,40.5736127
"rinkebo01",-75.991593,40.9106414
"riplewa01",-71.8022934,42.2625932
"rippera01",-90.2806986,38.3107613
"ripplch01",-78.4019497,34.3207243
"ripplji01",-79.6255989,40.4181235
"ritchja01",-80.4742261,35.6709727
"riverji01",-74.0059413,40.7127837
"rizzojo01",-95.3698028,29.7604267
"rizzuph01",-73.9441579,40.6781784
"roachme01",-77.4360481,37.5407246
"roarkmi01",-71.5215024,41.7036711
"robelto01",-155.4774719,19.202572
"robercu01",-93.9743556,31.2479659
"roberda02",-105.1783149,38.7466555
"roberda03",-79.4028639,9.1011785
"roberdo01",-87.6467131,41.6100344
"roberji02",-87.6297982,41.8781136
"roberre01",-85.0766113,33.5801103
"roberro01",-89.6501481,39.7817213
"robersh01",-73.567256,45.5016889
"robersk02",-71.3161718,42.6334247
"robinaa01",-80.7709014,34.7204257
"robinbr01",-92.2895948,34.7464809
"robinea01",-90.0715323,29.9510658
"robined01",-95.555513,33.6609389
"robinfl01",-93.3810057,33.8026107
"robinfr02",-94.1265562,30.080174
"robinhu01",-79.9416549,9.3352868
"robinja02",-84.2012897,30.8774132
"robinja03",-74.2326478,40.7706187
"roccomi01",-93.0899578,44.9537029
"rochear01",-82.345189,23.0540698
"rochelo01",-89.7912063,39.0122684
"rockle01",-94.9741654,44.2388271
"rodgean01",-77.355413,25.0479835
"rodgebi02",-76.8867008,40.2731911
"rodgebu01",-83.067965,40.2986724
"rodiner01",-74.2326478,40.7706187
"rodrifr01",-82.345189,23.0540698
"rodrihe01",-82.5848464,22.8064234
"roebued01",-79.9999909,39.9804411
"roecl01",-86.8047199,36.4275477
"roepr01",-91.6084751,36.2239566
"roettos01",-90.1994042,38.6270025
"roettwa01",-90.1994042,38.6270025
"roetzed01",-75.1652215,39.9525839
"rogaljo01",-90.8837982,46.5924428
"rogelbi01",-89.6501481,39.7817213
"rogerbu01",-77.3662638,37.2133386
