bref_id_mlb,lon,lat
benesan01,-87.5710898,37.9715592
beniqju01,-66.9749731,18.3161884
benjami01,-81.5267873,41.5931049
benneda01,-122.272747,37.8715926
benneer01,-122.6344708,41.7354186
bentobu01,-82.4571776,27.950575
benzito01,-84.4727197,39.1128377
berenbr01,-84.5524508,41.4747732
berenju01,-80.5549561,8.2301756
bergmda01,-87.6876969,42.0450722
bernadw01,-88.9031201,38.3172714
bernato01,-66.035249,18.2387995
bernavi01,-118.2436849,34.0522342
bernhju01,-69.2996732,18.4720698
berrada01,-74.1165313,40.9792645
berroge01,-69.9312117,18.4860575
berryda01,-117.7431097,33.5005827
berryke01,-94.5785667,39.0997265
berryse01,-118.4911912,34.0194543
bertafr01,-122.4194155,37.7749295
bestka01,-123.8157218,46.9753708
beswiji01,-79.8819942,40.4417355
bethebi01,-95.3698028,29.7604267
bethkji01,-95.6019294,40.0608352
betteje01,-120.4579409,34.6391501
bevacku01,-80.1300455,25.790654
biancbu01,-122.5252604,37.9476326
biancto01,-73.6412406,40.6587138
bibbyji01,-78.4580543,36.1018163
bicheda01,-80.0533746,26.7153424
bielemi01,-76.6121893,39.2903848
biesest01,-89.8612196,37.7242202
biggicr01,-73.2006687,40.8559314
biittla01,-94.6691467,42.7355299
bilarda01,-122.0307963,36.9741171
billidi01,-83.0457538,42.331427
billija01,-81.3792365,28.5383355
birddo01,-117.5664384,33.8752935
birkbmi01,-81.7640212,40.8436663
birtsti01,-83.2910468,42.6389216
bishomi01,-120.4357191,34.9530337
bitkejo01,-118.255075,34.1425078
bittije01,-74.0776417,40.7281575
bjorkge01,-117.6508876,34.0633443
blackbu02,-122.3255254,37.5629917
blacket01,-84.5120196,39.1031182
blackti01,-117.1610838,32.715738
bladtri01,-122.0307963,36.9741171
blairde01,-84.3982763,39.5150576
blairpa01,-96.76697,35.9850639
blairwi01,-82.8071054,37.8145384
blancda01,-66.166667,10.483333
blancgi01,-112.0740373,33.4483771
blancos01,-66.9511459,10.5004352
blankke01,-117.9145036,33.8352932
blankla01,-100.8958674,29.3708857
blankla02,-122.6764816,45.5230622
blasiwa01,-107.7586404,32.2686981
blassst01,-73.3001233,41.9640877
blatest01,-104.990251,39.7392358
blausje01,-121.9623751,37.2358078
blefacu01,-73.9441579,40.6781784
blessik01,-83.0457538,42.331427
blockte01,-81.0348144,34.0007104
blombro01,-84.3879824,33.7489954
blowemi01,9.9533548,49.7913044
bluevi01,-93.7001819,32.0376629
blylebe01,5.2332526,52.0906015
bobbra01,-118.2436849,34.0522342
boccajo01,-122.4194155,37.7749295
bochtbr01,-118.1445155,34.1477849
bochybr01,0.633987,45.24843
bockura01,-81.378447,40.7989473
boddimi01,-91.6656232,41.9778795
boehmle01,-90.8612442,38.8550506
boehrbr01,-90.1994042,38.6270025
boevejo01,-90.406785,38.5833862
bogarti01,-86.158068,39.768403
bogente01,-91.3584816,39.7083789
boggsto01,-73.9209701,41.7003713
boggswa01,-95.9979883,41.2523634
boglewa01,-74.1284764,40.8567662
bohanbr01,-97.1330683,33.2148412
bohnejo01,-118.1445155,34.1477849
boiscbr01,-71.8689917,41.9046012
boitada01,-121.4943996,38.5815719
bolicfr01,-76.3457825,40.7817542
bollogr01,-83.0457538,42.331427
boltoro01,-85.3096801,35.0456297
boltoto01,-86.7816016,36.1626638
bombama01,-76.2982742,36.8354258
bondsba01,-117.3961564,33.9533487
bondsbo01,-117.3961564,33.9533487
bonesri01,-66.2605176,18.0022251
bonhabi01,-118.255075,34.1425078
bonikjo01,-75.1652215,39.9525839
bonilbo01,-73.8654295,40.8370495
bonilju01,-66.0641969,18.4481441
bonneba01,-84.3743841,39.14506
bonnebo01,-99.7861679,29.2096836
bookebu01,-79.1422464,37.4137536
bookegr01,-79.1422464,37.4137536
bookero01,-118.2436849,34.0522342
boonebo01,-117.1610838,32.715738
boonebr01,-116.9625269,32.7947731
booneda02,-118.1937395,33.7700504
borbope01,-71.0913748,19.5511758
borbope02,-71.0913748,19.5511758
bordepa01,-82.9987942,39.9611755
bordimi01,-87.3955954,46.5475825
bordiri01,-122.4194155,37.7749295
bordlbi01,-118.2436849,34.0522342
borgmgl01,-74.171811,40.9167654
borispa01,-74.2286435,40.7263249
borkfr01,-78.8783689,42.8864468
borlato02,-92.637927,32.5232053
boschdo01,-122.4194155,37.7749295
bosetri01,-122.3916754,40.5865396
bosioch01,-121.3282843,38.617127
boskish01,-118.624578,38.5246441
bosleth01,-117.3794834,33.1958696
bosmadi01,-87.8211854,42.5847425
bostoda01,-84.5120196,39.1031182
bostoly01,-86.80249,33.5206608
bosweda01,-76.6121893,39.2903848
bosweke01,-97.7430608,30.267153
botelde01,-118.1937395,33.7700504
bottari01,-72.7795419,41.6612104
botteke01,-122.6764816,45.5230622
bottira01,-67.8402316,46.1261806
bouchde01,-73.567256,45.5016889
bourjch01,-87.6297982,41.8781136
bournra01,-70.7346887,18.4531742
bourqpa01,-71.8022934,42.2625932
bowala01,-121.4943996,38.5815719
bowenry01,-119.6456844,36.3274502
bowensa02,-81.4914894,31.1499528
bowieji01,139.7319925,35.7090259
bowlist01,-95.992775,36.1539816
bowliwe01,-90.4973286,36.0584021
boydga01,-118.1445155,34.1477849
boydoi01,-88.703656,32.3643098
boylado01,-87.6297982,41.8781136
