"bref_id_mlb","lon","lat"
"nichoki01",-89.4012302,43.0730517
"nichoov01",78.1460142,11.664325
"nichopa01",-80.8174617,40.0679884
"nichosa01",-9.2979228,53.858145
"nichosi01",-77.2716502,39.1731621
"nichotr01",-73.1951767,41.1865478
"nicolge01",-91.0390246,39.6942134
"nicolhu01",-3.9701312,56.0150881
"niebech01",-74.0059413,40.7127837
"niehaal01",-84.5120196,39.1031182
"niehadi01",-84.5085536,39.0836712
"niehobe01",-105.1319296,39.977763
"nilanto01",-72.1022991,42.2139817
"nilesbi01",-84.5085536,39.0836712
"nilesha01",-86.3611248,41.8272684
"nillra01",-85.1393513,41.079273
"nixonal01",-74.4229266,39.3642834
"nolanth01",-106.346771,56.130366
"noonape01",-73.3677582,42.3338097
"nopsje01",-83.555212,41.6639383
"nordylo01",-91.8196149,41.1747394
"northhu01",-94.1643537,33.1137419
"northja01",-76.4740454,41.7130314
"northlo01",-88.2825668,42.0354084
"nortoef01",-80.5542409,41.9475551
"noursch01",-70.8411558,42.6791832
"noyeswi01",-99.0864775,40.967511
"nunamle01",-96.8627994,40.9066713
"nuttedi01",-82.0712522,39.8072903
"nycech01",-75.1652215,39.9525839
"o'bribi01",-73.7562317,42.6525793
"o'bribu01",-71.0183787,42.0834335
"o'brida01",-89.5889864,40.6936488
"o'brida02",-73.6917851,42.7284117
"o'bridi01",-122.4194155,37.7749295
"o'brige01",-81.6943605,41.49932
"o'brija02",-73.7012299,42.7300783
"o'brijo02",-66.0633081,45.2733153
"o'bripe01",-87.6297982,41.8781136
"o'bripe02",-75.9179738,42.0986867
"o'brira01",-90.1994042,38.6270025
"o'brito01",-70.8967155,42.51954
"o'brito02",-79.843105,40.5064571
"o'conan01",-71.0913748,42.3151978
"o'confr01",-73.4801348,44.5050479
"o'conja01",-90.1994042,38.6270025
"o'conjo01",-8.24389,53.41291
"o'conpa02",-9.5668632,52.1544607
"o'dayha01",-87.6297982,41.8781136
"o'donha01",-75.1652215,39.9525839
"o'doule01",-122.4194155,37.7749295
"o'farbo01",-87.8447938,42.3636331
"o'hagha01",-77.0368707,38.9071923
"o'harbi01",-79.3831843,43.653226
"o'harki01",-75.8813075,41.2459149
"o'harto01",-76.5271659,42.0103519
"o'leach01",-87.6297982,41.8781136
"o'leada01",-83.0457538,42.331427
"o'marol01",-90.1994042,38.6270025
"o'meato01",-87.6297982,41.8781136
"o'neask01",-91.0896886,36.5768247
"o'neibi01",-66.0633081,45.2733153
"o'neiha01",-78.7407542,44.3565742
"o'neija01",-9.0567905,53.270668
"o'neiji01",-75.6959596,41.3798036
"o'neimi01",-9.5658115,53.5190912
"o'neimi02",-90.1994042,38.6270025
"o'neipe01",-85.6802541,40.1053196
"o'neist01",-75.6959596,41.3798036
"o'neiti01",-80.9358898,42.8295717
"o'roufr01",-79.8660914,43.2500208
"o'rouji01",-73.1951767,41.1865478
"o'roujo01",-73.1951767,41.1865478
"o'roupa01",-75.1652215,39.9525839
"o'rouqu01",-73.1951767,41.1865478
"o'routi01",-87.6297982,41.8781136
"o'routo01",-74.0059413,40.7127837
"o'tooma01",-79.7986068,40.4331971
"oakesre01",-92.8651572,32.7959796
"oberlfr01",-84.3869261,43.0886392
"odwelfr01",-74.9957197,42.0809203
"oeschjo01",-87.6297982,41.8781136
"ogdenja01",-75.4548646,39.8282367
"ohljo01",-74.6929368,40.0370565
"okriefr01",-83.0457538,42.331427
"oldfida01",-75.1652215,39.9525839
"oldhare01",-75.965278,39.675556
"oldriru01",-74.0059413,40.7127837
"olinfr01",-73.0795486,42.8803576
"olmstfr01",-85.6680863,42.9633599
"olmstha01",-86.6917988,45.6499815
"olsenol01",-73.4187303,41.0937079
"olsoniv01",-94.5785667,39.0997265
"onsloed01",-80.1514484,41.6414438
"onsloja01",-79.5869834,40.1003506
"ormege01",-86.4691677,40.0483744
"orndoje01",-87.6297982,41.8781136
"orrbi01",-122.4194155,37.7749295
"orthal01",-93.2282613,38.7044609
"osborfr01",-116.5765035,53.9332706
"osborfr02",-83.1304703,40.8192237
"osborti01",-83.8937954,33.5751146
"ostdiha01",-92.4083022,41.0160293
"osteech01",-82.7342919,35.2334472
"osterch01",-76.1474244,43.0481221
"osterre01",-87.8273152,44.3477717
"oteybi01",-84.1916069,39.7589478
"otisha01",-74.0143064,40.7878788
"ottenjo01",5.291266,52.132633
"overaor01",-119.2067767,36.2977283
"ovitzer01",-90.1798473,42.859997
"owenfr01",-83.6129939,42.2411499
"owensfr01",-79.3831843,43.653226
"owensre01",-76.195499,40.6856456
"oxleyhe01",-63.121015,46.392333
"oyleran01",-77.3985963,40.1731433
"package01",-104.8213634,38.8338816
"paddedi01",-80.7209149,40.0639616
"paddode01",-96.9264476,44.32358
"padgeer01",-75.1652215,39.9525839
"paigepa01",-85.8911246,42.2178171
"palmeed01",-95.8099649,33.6026043
"palmeem01",-82.2474648,23.10848
"papela01",-84.4542798,39.1644798
"pappajo01",-73.7562317,42.6525793
"parenfr01",-70.4533844,43.4925843
"parkedi01",-86.8427575,31.8623735
"parkedo01",-75.797165,44.2153329
"parkeja01",-75.797165,44.2153329
"parkepa01",-71.0994968,42.3875968
"parkifr01",-75.6187766,41.467642
"parkji01",-84.2946539,37.7478572
"parkssl01",-84.7942091,42.998424
"parnhru01",-80.0908886,40.3922914
"parroji01",-122.6764816,45.5230622
"parroto01",-122.6764816,45.5230622
"parsoch01",-77.1726393,41.7312647
"parsoji01",-97.1364454,43.3974827
"paschbe01",-85.8552161,31.3151708
"paskedo01",-81.6943605,41.49932
"pasqumi01",-75.1652215,39.9525839
"pastoji01",-79.9958864,40.4406248
"patejo01",-98.0697249,27.7522487
"patteca01",-73.4356831,44.1839413
"pattecl01",-97.0383712,37.0619736
"patteha01",-71.0602131,42.3782065
"patteha02",-89.9839935,38.5200504
"pattepa01",-89.9839935,38.5200504
"pattero01",-91.2184666,43.6619143
"pattoha01",-89.8195407,39.1297692
"paulege01",-89.1316944,38.5285169
"pauxtsi01",-75.7893604,41.3259134
"paynefr01",-75.747964,43.3345138
"paynege01",-84.3404919,37.3528615
"payneha01",-80.9342579,41.535055
"payntge01",-84.5120196,39.1031182
"pearcdi01",-73.9441579,40.6781784
"pearcdu01",-82.0881995,39.6025696
"pearcge01",-88.854713,41.729168
"pearcha01",-75.1652215,39.9525839
"pearsal01",-79.9128338,39.7911884
"pearsfr01",-85.7584557,38.2526647
"pechoch01",-87.6297982,41.8781136
"peckiro01",-81.935143,40.8050565
"pedroch01",-82.345189,23.0540698
"peitzhe01",-90.1994042,38.6270025
"peitzjo01",-90.1994042,38.6270025
"peloulo01",-76.2985941,37.0171968
"peltyba01",-90.4217895,37.7808846
"penneke01",-87.2741723,38.0492131
"pennike01",-74.0059413,40.7127837
"pennohe01",-75.7116032,39.8467767
"peplope01",-73.9441579,40.6781784
"peppeha01",-84.2700179,37.8393332
"perduhu01",-86.3122092,36.4821318
"perkicy01",-70.6619888,42.6159285
"pernohu01",-123.1683833,42.2570662
"perrige01",-88.7289927,42.5025165
"perrijo01",-87.0645801,45.7452466
"perrini01",-88.865107,42.5577925
"perripo01",-118.0353449,34.1397292
"perrycl01",-91.738225,45.5060682
"perryha01",-83.9293952,42.6072552
"perrypa01",-85.1170511,34.507649
"perrysc01",-96.536658,33.7556593
"pertibi01",-119.6981901,34.4208305
"peterbo01",-75.1652215,39.9525839
"peterjo01",-90.0715323,29.9510658
"peterjo02",-94.6274636,39.114053
"peterru01",-89.6656453,38.8300469
"pettibo01",-73.2036898,42.7120196
"pettych01",-86.7816016,36.1626638
"pettyje01",-97.5355785,34.0320422
"pezolla01",-90.0715323,29.9510658
"pfannbi01",-79.8660914,43.2500208
"pfeffbi01",-88.2433829,40.1164204
"pfeffje01",-88.4265852,40.1068855
"pfiesja01",-84.5120196,39.1031182
"pfylmo01",-90.1994042,38.6270025
"phelaar01",-89.1661942,39.8539297
"pheladi01",-76.4427188,41.767575
"phelped01",-73.7562317,42.6525793
"phillbi01",-66.0633081,45.2733153
"phillbi02",-79.8489347,40.0981286
"phillde01",-81.2759341,36.8937298
"phillma01",-79.9958864,40.4406248
"phillto01",-80.2714505,40.6872885
"phylebi01",-92.1004852,46.7866719
"piattwi01",-83.330186,38.7775738
"picinva01",-74.0059413,40.7127837
"pickch01",-78.9441801,37.0501416
"pickech01",-83.067965,40.2986724
"picked01",-71.2856082,41.9445441
"pickeda01",-71.1211635,42.3317642
"pickejo01",-87.6297982,41.8781136
"pickeol01",-88.0853154,38.7308811
"pickeur01",-100.441807,39.3575049
"pickuty01",-75.1652215,39.9525839
"piehcy01",-89.4556749,43.1919373
"piercan01",-121.8863286,37.3382082
"piercbi01",-118.0275667,34.0686206
"piercgr01",-74.0059413,40.7127837
"piercra01",-96.1816626,38.403903
"pieroal01",-71.0588801,42.3600825
"piersda01",-75.8813075,41.2459149
"pierswi01",-74.4229266,39.3642834
"piezsa01",-74.0059413,40.7127837
"pikeli01",-74.0059413,40.7127837
"pillehe01",-122.9767662,45.2112295
"pillisq01",-72.6850932,41.7637111
"pinelba01",-122.4194155,37.7749295
"pinknge01",-89.6792198,40.7940452
"pinnaed01",-82.5077593,42.5701997
"pintole01",-82.9824019,39.3331197
"pipgrge01",-95.4716235,42.3462987
"pippwa01",-87.6297982,41.8781136
"pirieji01",-79.9568685,43.2665089
"pitleja01",-74.0059413,40.7127837
"pittipi01",-84.3538359,41.8550479
"pittito01",-77.7277714,39.790371
"planked01",-77.2310955,39.8309293
"plattal01",-85.6680863,42.9633599
"plittno01",-76.727745,39.9625984
"plockwa01",-75.1652215,39.9525839
"polchlo01",-93.9993996,44.1635775
"polhema01",-73.9441579,40.6781784
"pondeel01",-99.6956514,34.9006134
"pondra01",-91.4984941,44.811349
"pooleed01",-81.378447,40.7989473
"pooleji01",-81.1768813,35.9216748
"poormto01",-77.4469263,41.1370133
"poppbi01",-90.1994042,38.6270025
"porteir01",-70.9494938,42.466763
"porteod01",-85.9458044,38.4667284
"postle01",-85.1336129,42.7267014
"postsa01",-77.4360481,37.5407246
"pottne01",-84.5120196,39.1031182
"pottsda01",-74.8518311,40.1006661
"poundbi01",-74.171811,40.9167654
"powelbi01",-79.9640339,39.3417635
"powelja01",-88.9936873,40.4842027
"powelma01",-71.8022955,42.5834228
"powelra01",-94.5404962,36.1881365
"powerdo01",-73.2453824,42.4500845
"powerph01",-74.0059413,40.7127837
"prattde01",-83.0640417,34.7648176
"prattfr01",-87.1197073,33.1152761
"prattla01",-88.3758875,40.4653118
"prendmi01",-89.2492531,41.4736452
"prentge01",-75.5397878,39.7390721
"prestwa01",-77.4360481,37.5407246
"pricejo01",-82.295692,36.3023292
"priesjo01",-94.846681,39.7674578
"princwa01",-71.6253487,42.8614748
"propsja01",-87.9844674,33.5870574
"prothdo01",-90.0489801,35.1495343
"prougbi01",-85.3355282,40.8292133
"pruiete01",-85.2916279,39.1292199
"pucketr01",-84.9813549,40.1719892
"puhljo01",-73.9441579,40.6781784
"purcebl01",-74.171811,40.9167654
"purtebi01",-82.9987942,39.9611755
"puttmam01",-84.5120196,39.1031182
"pylesh01",-75.9268747,40.3356483
"quarlbi01",-77.4019267,37.2279279
"questjo01",-80.347009,41.0036719
"quicked01",-76.6121893,39.2903848
"quillle01",-92.9931054,45.5102135
"quinlfi01",-75.6624122,41.408969
"quinnfr01",-79.035595,41.7039499
"quinnja01",21.5082318,49.1759717
"quinnjo02",151.2069902,-33.8674869
"quinnta01",-73.1211715,41.8003049
"radboch01",-77.6109219,43.16103
"radebro01",-88.2433829,40.1164204
"raderdo01",-87.0416838,40.7580949
"radfopa01",-71.0913748,42.3151978
"rafteja01",-73.6917851,42.7284117
"rafteto01",-71.0588801,42.3600825
